year,sex,name,n,prop
1990,F,Seleta,5,2.43e-6
1990,F,Selisa,5,2.43e-6
1990,F,Sendi,5,2.43e-6
1990,F,Senita,5,2.43e-6
1990,F,Senteria,5,2.43e-6
1990,F,Seqouia,5,2.43e-6
1990,F,Sequena,5,2.43e-6
1990,F,Serah,5,2.43e-6
1990,F,Seraphina,5,2.43e-6
1990,F,Seri,5,2.43e-6
1990,F,Seslie,5,2.43e-6
1990,F,Sevasti,5,2.43e-6
1990,F,Shabana,5,2.43e-6
1990,F,Shabina,5,2.43e-6
1990,F,Shacole,5,2.43e-6
1990,F,Shacoria,5,2.43e-6
1990,F,Shacourtney,5,2.43e-6
1990,F,Shadee,5,2.43e-6
1990,F,Shadi,5,2.43e-6
1990,F,Shadiyah,5,2.43e-6
1990,F,Shadrika,5,2.43e-6
1990,F,Shady,5,2.43e-6
1990,F,Shaheeda,5,2.43e-6
1990,F,Shahira,5,2.43e-6
1990,F,Shailey,5,2.43e-6
1990,F,Shaine,5,2.43e-6
1990,F,Shajuan,5,2.43e-6
1990,F,Shakeerah,5,2.43e-6
1990,F,Shakenya,5,2.43e-6
1990,F,Shaketha,5,2.43e-6
1990,F,Shakethia,5,2.43e-6
1990,F,Shalaunda,5,2.43e-6
1990,F,Shalece,5,2.43e-6
1990,F,Shaleigha,5,2.43e-6
1990,F,Shalen,5,2.43e-6
1990,F,Shaleshia,5,2.43e-6
1990,F,Shalice,5,2.43e-6
1990,F,Shalynne,5,2.43e-6
1990,F,Shalyssa,5,2.43e-6
1990,F,Shamanique,5,2.43e-6
1990,F,Shameia,5,2.43e-6
1990,F,Shamel,5,2.43e-6
1990,F,Shamella,5,2.43e-6
1990,F,Shamere,5,2.43e-6
1990,F,Shamese,5,2.43e-6
1990,F,Shamise,5,2.43e-6
1990,F,Shamora,5,2.43e-6
1990,F,Shan,5,2.43e-6
1990,F,Shanasha,5,2.43e-6
1990,F,Shandale,5,2.43e-6
1990,F,Shandee,5,2.43e-6
1990,F,Shaneqwa,5,2.43e-6
1990,F,Shaneta,5,2.43e-6
1990,F,Shanetria,5,2.43e-6
1990,F,Shaniel,5,2.43e-6
1990,F,Shanitta,5,2.43e-6
1990,F,Shanne,5,2.43e-6
1990,F,Shanque,5,2.43e-6
1990,F,Shanquel,5,2.43e-6
1990,F,Shanquil,5,2.43e-6
1990,F,Shantalle,5,2.43e-6
1990,F,Shantania,5,2.43e-6
1990,F,Shantanique,5,2.43e-6
1990,F,Shantasha,5,2.43e-6
1990,F,Shantavious,5,2.43e-6
1990,F,Shantella,5,2.43e-6
1990,F,Shanthi,5,2.43e-6
1990,F,Shantiqua,5,2.43e-6
1990,F,Shantrelle,5,2.43e-6
1990,F,Shantrese,5,2.43e-6
1990,F,Shanygne,5,2.43e-6
1990,F,Shanyn,5,2.43e-6
1990,F,Shaqua,5,2.43e-6
1990,F,Shaquale,5,2.43e-6
1990,F,Shaquania,5,2.43e-6
1990,F,Shaque,5,2.43e-6
1990,F,Shaquesha,5,2.43e-6
1990,F,Shaquette,5,2.43e-6
1990,F,Shaquin,5,2.43e-6
1990,F,Shaquina,5,2.43e-6
1990,F,Shaqwana,5,2.43e-6
1990,F,Sharalyn,5,2.43e-6
1990,F,Shardea,5,2.43e-6
1990,F,Shardee,5,2.43e-6
1990,F,Shareeka,5,2.43e-6
1990,F,Shareema,5,2.43e-6
1990,F,Shareeta,5,2.43e-6
1990,F,Sharesa,5,2.43e-6
1990,F,Sharey,5,2.43e-6
1990,F,Sharida,5,2.43e-6
1990,F,Sharlette,5,2.43e-6
1990,F,Sharley,5,2.43e-6
1990,F,Sharnece,5,2.43e-6
1990,F,Sharnisha,5,2.43e-6
1990,F,Sharrah,5,2.43e-6
1990,F,Shatell,5,2.43e-6
1990,F,Shaterria,5,2.43e-6
1990,F,Shatila,5,2.43e-6
1990,F,Shatiqua,5,2.43e-6
1990,F,Shaunti,5,2.43e-6
1990,F,Shaurice,5,2.43e-6
1990,F,Shavae,5,2.43e-6
1990,F,Shavonn,5,2.43e-6
1990,F,Shawday,5,2.43e-6
1990,F,Shawnay,5,2.43e-6
1990,F,Shawnea,5,2.43e-6
1990,F,Shawneequa,5,2.43e-6
1990,F,Shawntal,5,2.43e-6
1990,F,Shawntaya,5,2.43e-6
1990,F,Shawntea,5,2.43e-6
1990,F,Shawntee,5,2.43e-6
1990,F,Shawntelle,5,2.43e-6
1990,F,Shawntika,5,2.43e-6
1990,F,Shawntrell,5,2.43e-6
1990,F,Shayana,5,2.43e-6
1990,F,Shayanna,5,2.43e-6
1990,F,Shaylan,5,2.43e-6
1990,F,Shaylen,5,2.43e-6
1990,F,Shaynah,5,2.43e-6
1990,F,Shayvonne,5,2.43e-6
1990,F,Sheindy,5,2.43e-6
1990,F,Sheliah,5,2.43e-6
1990,F,Sheliza,5,2.43e-6
1990,F,Shellyann,5,2.43e-6
1990,F,Shemaiah,5,2.43e-6
1990,F,Shemera,5,2.43e-6
1990,F,Shenai,5,2.43e-6
1990,F,Shenaye,5,2.43e-6
1990,F,Shenia,5,2.43e-6
1990,F,Shenitra,5,2.43e-6
1990,F,Shephanie,5,2.43e-6
1990,F,Shequilla,5,2.43e-6
1990,F,Sheraya,5,2.43e-6
1990,F,Sheretta,5,2.43e-6
1990,F,Sheriah,5,2.43e-6
1990,F,Sherisa,5,2.43e-6
1990,F,Sherisse,5,2.43e-6
1990,F,Sherray,5,2.43e-6
1990,F,Sherwanda,5,2.43e-6
1990,F,Shery,5,2.43e-6
1990,F,Shevi,5,2.43e-6
1990,F,Shiane,5,2.43e-6
1990,F,Shiena,5,2.43e-6
1990,F,Shikera,5,2.43e-6
1990,F,Shikha,5,2.43e-6
1990,F,Shikia,5,2.43e-6
1990,F,Shilla,5,2.43e-6
1990,F,Shinika,5,2.43e-6
1990,F,Shinita,5,2.43e-6
1990,F,Shirae,5,2.43e-6
1990,F,Shirika,5,2.43e-6
1990,F,Shirleen,5,2.43e-6
1990,F,Shirlene,5,2.43e-6
1990,F,Shley,5,2.43e-6
1990,F,Shoko,5,2.43e-6
1990,F,Shonae,5,2.43e-6
1990,F,Shondreka,5,2.43e-6
1990,F,Shontal,5,2.43e-6
1990,F,Shontrice,5,2.43e-6
1990,F,Shoshanah,5,2.43e-6
1990,F,Shoshannah,5,2.43e-6
1990,F,Shoshone,5,2.43e-6
1990,F,Shreen,5,2.43e-6
1990,F,Shterna,5,2.43e-6
1990,F,Shuntavia,5,2.43e-6
1990,F,Shweta,5,2.43e-6
1990,F,Shykia,5,2.43e-6
1990,F,Shylee,5,2.43e-6
1990,F,Shyma,5,2.43e-6
1990,F,Shyneka,5,2.43e-6
1990,F,Shynese,5,2.43e-6
1990,F,Sicily,5,2.43e-6
1990,F,Silena,5,2.43e-6
1990,F,Sisilia,5,2.43e-6
1990,F,Ski,5,2.43e-6
1990,F,Skilar,5,2.43e-6
1990,F,Skylor,5,2.43e-6
1990,F,So,5,2.43e-6
1990,F,Sobia,5,2.43e-6
1990,F,Soha,5,2.43e-6
1990,F,Sojourner,5,2.43e-6
1990,F,Somaly,5,2.43e-6
1990,F,Sonora,5,2.43e-6
1990,F,Sonum,5,2.43e-6
1990,F,Sopheap,5,2.43e-6
1990,F,Soroya,5,2.43e-6
1990,F,Stachia,5,2.43e-6
1990,F,Stacye,5,2.43e-6
1990,F,Stamatia,5,2.43e-6
1990,F,Starleen,5,2.43e-6
1990,F,Starletta,5,2.43e-6
1990,F,Stefannie,5,2.43e-6
1990,F,Stephan,5,2.43e-6
1990,F,Stephanic,5,2.43e-6
1990,F,Stephie,5,2.43e-6
1990,F,Stevanie,5,2.43e-6
1990,F,Stevette,5,2.43e-6
1990,F,Sthephanie,5,2.43e-6
1990,F,Stormee,5,2.43e-6
1990,F,Sugar,5,2.43e-6
1990,F,Sugeily,5,2.43e-6
1990,F,Suhey,5,2.43e-6
1990,F,Sujin,5,2.43e-6
1990,F,Suleika,5,2.43e-6
1990,F,Sultana,5,2.43e-6
1990,F,Sumara,5,2.43e-6
1990,F,Surya,5,2.43e-6
1990,F,Suzane,5,2.43e-6
1990,F,Swetha,5,2.43e-6
1990,F,Sybrina,5,2.43e-6
1990,F,Sydnye,5,2.43e-6
1990,F,Syeeda,5,2.43e-6
1990,F,Sylwia,5,2.43e-6
1990,F,Synovia,5,2.43e-6
1990,F,Syntia,5,2.43e-6
1990,F,Tabrea,5,2.43e-6
1990,F,Tacia,5,2.43e-6
1990,F,Tahina,5,2.43e-6
1990,F,Taijah,5,2.43e-6
1990,F,Taj,5,2.43e-6
1990,F,Tajanae,5,2.43e-6
1990,F,Takedra,5,2.43e-6
1990,F,Takeela,5,2.43e-6
1990,F,Takemia,5,2.43e-6
1990,F,Takendra,5,2.43e-6
1990,F,Takirah,5,2.43e-6
1990,F,Taleesha,5,2.43e-6
1990,F,Taler,5,2.43e-6
1990,F,Talika,5,2.43e-6
1990,F,Taline,5,2.43e-6
1990,F,Talyah,5,2.43e-6
1990,F,Tamarae,5,2.43e-6
1990,F,Tamaris,5,2.43e-6
1990,F,Tambria,5,2.43e-6
1990,F,Tameca,5,2.43e-6
1990,F,Tamerra,5,2.43e-6
1990,F,Tamicia,5,2.43e-6
1990,F,Tamikah,5,2.43e-6
1990,F,Taminka,5,2.43e-6
1990,F,Tamirra,5,2.43e-6
1990,F,Tamlyn,5,2.43e-6
1990,F,Tammra,5,2.43e-6
1990,F,Tamora,5,2.43e-6
1990,F,Tamyia,5,2.43e-6
1990,F,Tanairi,5,2.43e-6
1990,F,Tanara,5,2.43e-6
1990,F,Tanashia,5,2.43e-6
1990,F,Tanavia,5,2.43e-6
1990,F,Taneal,5,2.43e-6
1990,F,Tanedra,5,2.43e-6
1990,F,Tanee,5,2.43e-6
1990,F,Tanera,5,2.43e-6
1990,F,Tanesa,5,2.43e-6
1990,F,Tanganika,5,2.43e-6
1990,F,Tanina,5,2.43e-6
1990,F,Tanisa,5,2.43e-6
1990,F,Tanise,5,2.43e-6
1990,F,Taquisa,5,2.43e-6
1990,F,Taquoia,5,2.43e-6
1990,F,Taronda,5,2.43e-6
1990,F,Tarron,5,2.43e-6
1990,F,Tashan,5,2.43e-6
1990,F,Tashanique,5,2.43e-6
1990,F,Tasharra,5,2.43e-6
1990,F,Tashawn,5,2.43e-6
1990,F,Tasheeka,5,2.43e-6
1990,F,Tasmin,5,2.43e-6
1990,F,Tava,5,2.43e-6
1990,F,Tavanna,5,2.43e-6
1990,F,Tavona,5,2.43e-6
1990,F,Tavonna,5,2.43e-6
1990,F,Tawnni,5,2.43e-6
1990,F,Tay,5,2.43e-6
1990,F,Tayana,5,2.43e-6
1990,F,Taylin,5,2.43e-6
1990,F,Taylre,5,2.43e-6
1990,F,Teandrea,5,2.43e-6
1990,F,Tearsa,5,2.43e-6
1990,F,Teasa,5,2.43e-6
1990,F,Teaya,5,2.43e-6
1990,F,Tecola,5,2.43e-6
1990,F,Tehya,5,2.43e-6
1990,F,Teighlor,5,2.43e-6
1990,F,Tekesha,5,2.43e-6
1990,F,Tekira,5,2.43e-6
1990,F,Telina,5,2.43e-6
1990,F,Tempess,5,2.43e-6
1990,F,Tempsett,5,2.43e-6
1990,F,Tendria,5,2.43e-6
1990,F,Tene,5,2.43e-6
1990,F,Teneya,5,2.43e-6
1990,F,Teodora,5,2.43e-6
1990,F,Teoshia,5,2.43e-6
1990,F,Tequia,5,2.43e-6
1990,F,Teralyn,5,2.43e-6
1990,F,Tere,5,2.43e-6
1990,F,Teriann,5,2.43e-6
1990,F,Terilyn,5,2.43e-6
1990,F,Teronica,5,2.43e-6
1990,F,Terrencia,5,2.43e-6
1990,F,Terresha,5,2.43e-6
1990,F,Terriana,5,2.43e-6
1990,F,Terrice,5,2.43e-6
1990,F,Terris,5,2.43e-6
1990,F,Terron,5,2.43e-6
1990,F,Tesheena,5,2.43e-6
1990,F,Teysha,5,2.43e-6
1990,F,Thalya,5,2.43e-6
1990,F,Thandiwe,5,2.43e-6
1990,F,Thavy,5,2.43e-6
1990,F,Thema,5,2.43e-6
1990,F,Theora,5,2.43e-6
1990,F,Thomasine,5,2.43e-6
1990,F,Thuyvi,5,2.43e-6
1990,F,Tiania,5,2.43e-6
1990,F,Tiarre,5,2.43e-6
1990,F,Tiawana,5,2.43e-6
1990,F,Tierrah,5,2.43e-6
1990,F,Tierria,5,2.43e-6
1990,F,Tiersa,5,2.43e-6
1990,F,Tiffanni,5,2.43e-6
1990,F,Tiffinie,5,2.43e-6
1990,F,Tihara,5,2.43e-6
1990,F,Tiki,5,2.43e-6
1990,F,Tikisha,5,2.43e-6
1990,F,Tilisha,5,2.43e-6
1990,F,Timberlee,5,2.43e-6
1990,F,Timira,5,2.43e-6
1990,F,Tinea,5,2.43e-6
1990,F,Ting,5,2.43e-6
1990,F,Tionne,5,2.43e-6
1990,F,Tkeya,5,2.43e-6
1990,F,Tobey,5,2.43e-6
1990,F,Tocara,5,2.43e-6
1990,F,Tolulope,5,2.43e-6
1990,F,Tonae,5,2.43e-6
1990,F,Tondra,5,2.43e-6
1990,F,Tonea,5,2.43e-6
1990,F,Tonilynn,5,2.43e-6
1990,F,Tonishia,5,2.43e-6
1990,F,Tonye,5,2.43e-6
1990,F,Toree,5,2.43e-6
1990,F,Torianna,5,2.43e-6
1990,F,Torria,5,2.43e-6
1990,F,Toshima,5,2.43e-6
1990,F,Totianna,5,2.43e-6
1990,F,Tranecia,5,2.43e-6
1990,F,Traneisha,5,2.43e-6
1990,F,Traniece,5,2.43e-6
1990,F,Travina,5,2.43e-6
1990,F,Travon,5,2.43e-6
1990,F,Trechelle,5,2.43e-6
1990,F,Trenace,5,2.43e-6
1990,F,Trenika,5,2.43e-6
1990,F,Trenna,5,2.43e-6
1990,F,Trinae,5,2.43e-6
1990,F,Trinere,5,2.43e-6
1990,F,Trinette,5,2.43e-6
1990,F,Trischa,5,2.43e-6
1990,F,Tristany,5,2.43e-6
1990,F,Triston,5,2.43e-6
1990,F,Trivia,5,2.43e-6
1990,F,Trixie,5,2.43e-6
1990,F,Troya,5,2.43e-6
1990,F,True,5,2.43e-6
1990,F,Tuesdai,5,2.43e-6
1990,F,Tulsa,5,2.43e-6
1990,F,Tyaira,5,2.43e-6
1990,F,Tyasha,5,2.43e-6
1990,F,Tyera,5,2.43e-6
1990,F,Tyka,5,2.43e-6
1990,F,Tylecia,5,2.43e-6
1990,F,Tyleisha,5,2.43e-6
1990,F,Tyna,5,2.43e-6
1990,F,Tynieka,5,2.43e-6
1990,F,Tyquesha,5,2.43e-6
1990,F,Tyreesha,5,2.43e-6
1990,F,Tyrice,5,2.43e-6
1990,F,Tysa,5,2.43e-6
1990,F,Tysheema,5,2.43e-6
1990,F,Tysheena,5,2.43e-6
1990,F,Tzipporah,5,2.43e-6
1990,F,Ulises,5,2.43e-6
1990,F,Uma,5,2.43e-6
1990,F,Uriel,5,2.43e-6
1990,F,Ursela,5,2.43e-6
1990,F,Uzma,5,2.43e-6
1990,F,Valeen,5,2.43e-6
1990,F,Vallie,5,2.43e-6
1990,F,Valory,5,2.43e-6
1990,F,Vana,5,2.43e-6
1990,F,Vanessamarie,5,2.43e-6
1990,F,Vanette,5,2.43e-6
1990,F,Vannary,5,2.43e-6
1990,F,Vannia,5,2.43e-6
1990,F,Vantasia,5,2.43e-6
1990,F,Vantrice,5,2.43e-6
1990,F,Vasilia,5,2.43e-6
1990,F,Velinda,5,2.43e-6
1990,F,Vena,5,2.43e-6
1990,F,Venetia,5,2.43e-6
1990,F,Ventura,5,2.43e-6
1990,F,Verinica,5,2.43e-6
1990,F,Vernae,5,2.43e-6
1990,F,Vernesha,5,2.43e-6
1990,F,Vernessa,5,2.43e-6
1990,F,Veta,5,2.43e-6
1990,F,Victoriaann,5,2.43e-6
1990,F,Victorianna,5,2.43e-6
1990,F,Viki,5,2.43e-6
1990,F,Vinisha,5,2.43e-6
1990,F,Vlora,5,2.43e-6
1990,F,Vonshae,5,2.43e-6
1990,F,Wandy,5,2.43e-6
1990,F,Waneta,5,2.43e-6
1990,F,Wende,5,2.43e-6
1990,F,Wenonah,5,2.43e-6
1990,F,Wesleigh,5,2.43e-6
1990,F,Whitli,5,2.43e-6
1990,F,Winnifred,5,2.43e-6
1990,F,Wittney,5,2.43e-6
1990,F,Wynn,5,2.43e-6
1990,F,Xianna,5,2.43e-6
1990,F,Xiara,5,2.43e-6
1990,F,Xylina,5,2.43e-6
1990,F,Yalda,5,2.43e-6
1990,F,Yamaira,5,2.43e-6
1990,F,Yamel,5,2.43e-6
1990,F,Yaned,5,2.43e-6
1990,F,Yanelli,5,2.43e-6
1990,F,Yeimi,5,2.43e-6
1990,F,Yejide,5,2.43e-6
1990,F,Yenis,5,2.43e-6
1990,F,Yenty,5,2.43e-6
1990,F,Yesena,5,2.43e-6
1990,F,Yisel,5,2.43e-6
1990,F,Yisell,5,2.43e-6
1990,F,Yissel,5,2.43e-6
1990,F,Yleana,5,2.43e-6
1990,F,Yolimar,5,2.43e-6
1990,F,Yulisa,5,2.43e-6
1990,F,Yuna,5,2.43e-6
1990,F,Yvana,5,2.43e-6
1990,F,Yvon,5,2.43e-6
1990,F,Zamara,5,2.43e-6
1990,F,Zanquisha,5,2.43e-6
1990,F,Zaria,5,2.43e-6
1990,F,Zavia,5,2.43e-6
1990,F,Zaynah,5,2.43e-6
1990,F,Zer,5,2.43e-6
1990,F,Zeynep,5,2.43e-6
1990,F,Ziena,5,2.43e-6
1990,F,Zisel,5,2.43e-6
1990,F,Zissel,5,2.43e-6
1990,F,Zissy,5,2.43e-6
1990,F,Zlata,5,2.43e-6
1990,M,Michael,65282,0.03034735
1990,M,Christopher,52332,0.02432734
1990,M,Matthew,44800,0.02082597
1990,M,Joshua,43216,0.02008963
1990,M,Daniel,33815,0.01571943
1990,M,David,33742,0.01568549
1990,M,Andrew,33657,0.01564598
1990,M,James,32347,0.015037
1990,M,Justin,30638,0.01424255
1990,M,Joseph,30127,0.014005
1990,M,Ryan,29248,0.01359639
1990,M,John,29073,0.01351503
1990,M,Robert,28871,0.01342113
1990,M,Nicholas,27900,0.01296975
1990,M,Anthony,25075,0.0116565
1990,M,William,24892,0.01157143
1990,M,Jonathan,24074,0.01119117
1990,M,Kyle,22700,0.01055245
1990,M,Brandon,22159,0.01030095
1990,M,Jacob,22010,0.01023169
1990,M,Tyler,20634,0.00959203
1990,M,Zachary,20427,0.00949581
1990,M,Kevin,20404,0.00948512
1990,M,Eric,19417,0.00902629
1990,M,Steven,18753,0.00871762
1990,M,Thomas,18216,0.00846799
1990,M,Brian,16924,0.00786738
1990,M,Alexander,16185,0.00752385
1990,M,Jordan,16133,0.00749967
1990,M,Timothy,15688,0.00729281
1990,M,Cody,15394,0.00715614
1990,M,Adam,14707,0.00683678
1990,M,Benjamin,14621,0.0067968
1990,M,Aaron,14551,0.00676426
1990,M,Richard,13575,0.00631055
1990,M,Patrick,12373,0.00575178
1990,M,Sean,12014,0.00558489
1990,M,Charles,11992,0.00557467
1990,M,Stephen,11940,0.00555049
1990,M,Jeremy,11684,0.00543149
1990,M,Jose,11508,0.00534967
1990,M,Travis,11455,0.00532503
1990,M,Jeffrey,10979,0.00510376
1990,M,Nathan,10936,0.00508377
1990,M,Samuel,10885,0.00506006
1990,M,Jason,10684,0.00496662
1990,M,Mark,10679,0.0049643
1990,M,Jesse,8982,0.00417542
1990,M,Paul,8579,0.00398808
1990,M,Dustin,8457,0.00393137
1990,M,Gregory,8376,0.00389371
1990,M,Kenneth,8258,0.00383886
1990,M,Scott,8084,0.00375797
1990,M,Derek,8075,0.00375379
1990,M,Austin,7911,0.00367755
1990,M,Corey,7690,0.00357482
1990,M,Bryan,7436,0.00345674
1990,M,Ethan,6990,0.00324941
1990,M,Alex,6943,0.00322756
1990,M,Christian,6774,0.003149
1990,M,Juan,6739,0.00313273
1990,M,Cameron,6663,0.0030974
1990,M,Jared,6640,0.00308671
1990,M,Taylor,6576,0.00305696
1990,M,Bradley,6431,0.00298955
1990,M,Luis,5792,0.0026925
1990,M,Cory,5764,0.00267948
1990,M,Edward,5742,0.00266926
1990,M,Shawn,5719,0.00265857
1990,M,Ian,5459,0.0025377
1990,M,Evan,5308,0.00246751
1990,M,Marcus,5299,0.00246332
1990,M,Shane,5272,0.00245077
1990,M,Peter,5217,0.0024252
1990,M,Carlos,5207,0.00242055
1990,M,Trevor,5141,0.00238987
1990,M,Antonio,4865,0.00226157
1990,M,Vincent,4800,0.00223135
1990,M,George,4567,0.00212304
1990,M,Keith,4482,0.00208353
1990,M,Phillip,4454,0.00207051
1990,M,Victor,4441,0.00206447
1990,M,Dylan,4412,0.00205099
1990,M,Brett,4392,0.00204169
1990,M,Chad,4350,0.00202216
1990,M,Nathaniel,4342,0.00201845
1990,M,Donald,4177,0.00194174
1990,M,Caleb,4153,0.00193059
1990,M,Casey,4131,0.00192036
1990,M,Jesus,4129,0.00191943
1990,M,Blake,4101,0.00190641
1990,M,Raymond,4060,0.00188735
1990,M,Mitchell,4018,0.00186783
1990,M,Adrian,3999,0.001859
1990,M,Joel,3998,0.00185853
1990,M,Erik,3950,0.00183622
1990,M,Ronald,3900,0.00181298
1990,M,Devin,3862,0.00179531
1990,M,Garrett,3756,0.00174603
1990,M,Miguel,3695,0.00171768
1990,M,Gabriel,3694,0.00171721
1990,M,Seth,3560,0.00165492
1990,M,Douglas,3542,0.00164655
1990,M,Logan,3431,0.00159495
1990,M,Spencer,3419,0.00158938
1990,M,Derrick,3363,0.00156334
1990,M,Wesley,3315,0.00154103
1990,M,Johnathan,3245,0.00150849
1990,M,Frank,3185,0.0014806
1990,M,Chase,3158,0.00146805
1990,M,Philip,3141,0.00146014
1990,M,Lucas,3087,0.00143504
1990,M,Martin,3079,0.00143132
1990,M,Gary,3069,0.0014266700000000001
1990,M,Francisco,2932,0.00136299
1990,M,Jorge,2912,0.00135369
1990,M,Craig,2907,0.00135136
1990,M,Luke,2881,0.00133928
1990,M,Mario,2822,0.00131185
1990,M,Ricardo,2801,0.00130209
1990,M,Curtis,2800,0.00130162
1990,M,Colin,2782,0.00129326
1990,M,Julian,2698,0.00125421
1990,M,Jonathon,2667,0.0012398
1990,M,Alan,2640,0.00122724
1990,M,Alejandro,2638,0.00122632
1990,M,Brent,2608,0.00121237
1990,M,Troy,2503,0.00116356
1990,M,Dennis,2492,0.00115844
1990,M,Johnny,2480,0.00115287
1990,M,Randy,2474,0.00115008
1990,M,Isaac,2426,0.00112776
1990,M,Angel,2406,0.00111847
1990,M,Manuel,2390,0.00111103
1990,M,Oscar,2326,0.00108128
1990,M,Jeffery,2321,0.00107895
1990,M,Andre,2295,0.00106687
1990,M,Henry,2254,0.00104781
1990,M,Colton,2232,0.00103758
1990,M,Jake,2221,0.00103247
1990,M,Allen,2218,0.00103107
1990,M,Russell,2213,0.00102875
1990,M,Edgar,2205,0.00102503
1990,M,Larry,2194,0.00101991
1990,M,Carl,2191,0.00101852
1990,M,Jerry,2183,0.0010148
1990,M,Tony,2182,0.00101434
1990,M,Mathew,2174,0.00101062
1990,M,Eduardo,2159,0.00100364
1990,M,Roberto,2093,9.7296e-4
1990,M,Devon,2058,9.5669e-4
1990,M,Darius,2032,9.4461e-4
1990,M,Clayton,2029,9.4321e-4
1990,M,Jeremiah,2006,9.3252e-4
1990,M,Brendan,1997,9.2834e-4
1990,M,Hector,1986,9.2322e-4
1990,M,Javier,1979,9.1997e-4
1990,M,Todd,1975,9.1811e-4
1990,M,Omar,1973,9.1718e-4
1990,M,Drew,1953,9.0788e-4
1990,M,Sergio,1939,9.0137e-4
1990,M,Danny,1917,8.9115e-4
1990,M,Marc,1900,8.8324e-4
1990,M,Terry,1892,8.7953e-4
1990,M,Kristopher,1858,8.6372e-4
1990,M,Jack,1831,8.5117e-4
1990,M,Albert,1827,8.4931e-4
1990,M,Louis,1821,8.4652e-4
1990,M,Bryce,1817,8.4466e-4
1990,M,Edwin,1815,8.4373e-4
1990,M,Max,1791,8.3257e-4
1990,M,Jimmy,1786,8.3025e-4
1990,M,Calvin,1782,8.2839e-4
1990,M,Lawrence,1779,8.27e-4
1990,M,Micheal,1771,8.2328e-4
1990,M,Ricky,1759,8.177e-4
1990,M,Ivan,1748,8.1258e-4
1990,M,Ruben,1744,8.1073e-4
1990,M,Fernando,1730,8.0422e-4
1990,M,Levi,1716,7.9771e-4
1990,M,Rodney,1709,7.9446e-4
1990,M,Lance,1695,7.8795e-4
1990,M,Grant,1691,7.8609e-4
1990,M,Dillon,1682,7.819e-4
1990,M,Bobby,1677,7.7958e-4
1990,M,Xavier,1647,7.6563e-4
1990,M,Nicolas,1642,7.6331e-4
1990,M,Dominic,1626,7.5587e-4
1990,M,Maxwell,1625,7.5541e-4
1990,M,Ross,1618,7.5215e-4
1990,M,Walter,1614,7.5029e-4
1990,M,Randall,1603,7.4518e-4
1990,M,Dalton,1572,7.3077e-4
1990,M,Julio,1553,7.2194e-4
1990,M,Dakota,1550,7.2054e-4
1990,M,Arthur,1541,7.1636e-4
1990,M,Pedro,1541,7.1636e-4
1990,M,Preston,1527,7.0985e-4
1990,M,Cesar,1505,6.9962e-4
1990,M,Darren,1505,6.9962e-4
1990,M,Rafael,1502,6.9823e-4
1990,M,Clinton,1500,6.973e-4
1990,M,Andres,1498,6.9637e-4
1990,M,Bryant,1492,6.9358e-4
1990,M,Maurice,1488,6.9172e-4
1990,M,Isaiah,1487,6.9125e-4
1990,M,Dominique,1485,6.9033e-4
1990,M,Mason,1478,6.8707e-4
1990,M,Raul,1460,6.787e-4
1990,M,Joe,1459,6.7824e-4
1990,M,Roger,1457,6.7731e-4
1990,M,Gerald,1450,6.7405e-4
1990,M,Lee,1450,6.7405e-4
1990,M,Billy,1438,6.6848e-4
1990,M,Jaime,1436,6.6755e-4
1990,M,Jon,1422,6.6104e-4
1990,M,Jay,1398,6.4988e-4
1990,M,Emmanuel,1397,6.4942e-4
1990,M,Hunter,1388,6.4523e-4
1990,M,Tanner,1387,6.4477e-4
1990,M,Willie,1377,6.4012e-4
1990,M,Connor,1376,6.3965e-4
1990,M,Erick,1368,6.3594e-4
1990,M,Alberto,1353,6.2896e-4
1990,M,Shaun,1353,6.2896e-4
1990,M,Marco,1340,6.2292e-4
1990,M,Jamie,1320,6.1362e-4
1990,M,Noah,1307,6.0758e-4
1990,M,Armando,1287,5.9828e-4
1990,M,Reginald,1283,5.9642e-4
1990,M,Jessie,1255,5.8341e-4
1990,M,Eddie,1248,5.8015e-4
1990,M,Theodore,1231,5.7225e-4
1990,M,Zachery,1228,5.7085e-4
1990,M,Roy,1226,5.6993e-4
1990,M,Terrance,1224,5.69e-4
1990,M,Marvin,1216,5.6528e-4
1990,M,Micah,1180,5.4854e-4
1990,M,Bruce,1170,5.4389e-4
1990,M,Collin,1169,5.4343e-4
1990,M,Malcolm,1158,5.3831e-4
1990,M,Wayne,1148,5.3367e-4
1990,M,Elijah,1138,5.2902e-4
1990,M,Abraham,1133,5.2669e-4
1990,M,Darrell,1128,5.2437e-4
1990,M,Colby,1127,5.239e-4
1990,M,Jamal,1111,5.1647e-4
1990,M,Geoffrey,1097,5.0996e-4
1990,M,Cole,1096,5.0949e-4
1990,M,Johnathon,1089,5.0624e-4
1990,M,Ramon,1089,5.0624e-4
1990,M,Frederick,1076,5.002e-4
1990,M,Trent,1072,4.9834e-4
1990,M,Gerardo,1063,4.9415e-4
1990,M,Terrence,1055,4.9043e-4
1990,M,Darryl,1054,4.8997e-4
1990,M,Brock,1040,4.8346e-4
1990,M,Arturo,1036,4.816e-4
1990,M,Marquis,1036,4.816e-4
1990,M,Tyrone,1029,4.7835e-4
1990,M,Neil,1028,4.7788e-4
1990,M,Ronnie,1026,4.7695e-4
1990,M,Enrique,1022,4.7509e-4
